1,"There is a conference that the male hockey team of Notre Dame competes in, what is it?","They compete as a member of the National Collegiate Athletic Association (NCAA) Division I, primarily competing in the Atlantic Coast Conference (ACC) for all sports since the 2013–14 school year."
0,In what conference did the Fighting Irish take part in in 2012?,"The Fighting Irish previously competed in the Horizon League from 1982-83 to 1985-86, and again from 1987-88 to 1994-95, and then in the Big East Conference through 2012–13."
1,In what conference did the Fighting Irish take part in in 2012?,"They compete as a member of the National Collegiate Athletic Association (NCAA) Division I, primarily competing in the Atlantic Coast Conference (ACC) for all sports since the 2013–14 school year."
0,What is the value of the contract between Under Armour and Notre Dame?,"This contract, worth almost $100 million, is the most lucrative in the history of the NCAA."
1,What is the value of the contract between Under Armour and Notre Dame?,"On July 1, 2014, the University of Notre Dame and Under Armour reached an agreement in which Under Armour will provide uniforms, apparel,equipment, and monetary compensation to Notre Dame for 10 years."
0,When did the Notre Dame marching band form?,"The band, which began in 1846 and has a claim as the oldest university band in continuous existence in the United States, was honored by the National Music Council as a ""Landmark of American Music"" during the United States Bicentennial."
1,When did the Notre Dame marching band form?,"The band regularly plays the school's fight song the Notre Dame Victory March, which was named as the most played and most famous fight song by Northern Illinois Professor William Studwell."
0,What is notable about the Notre Dame marching band?,"The band, which began in 1846 and has a claim as the oldest university band in continuous existence in the United States, was honored by the National Music Council as a ""Landmark of American Music"" during the United States Bicentennial."
1,What is notable about the Notre Dame marching band?,"The band regularly plays the school's fight song the Notre Dame Victory March, which was named as the most played and most famous fight song by Northern Illinois Professor William Studwell."
0,Against which team does Notre Dame compete for the Jeweled Shillelagh?,"With the long history, Notre Dame has accumulated many rivals, and its annual game against USC for the Jeweled Shillelagh has been named by some as one of the most important in college football and is often called the greatest intersectional rivalry in college football in the country."
1,Against which team does Notre Dame compete for the Jeweled Shillelagh?,"The Notre Dame football team has a long history, first beginning when the Michigan Wolverines football team brought football to Notre Dame in 1887 and played against a group of students."
0,What is displayed at Zahm House for football home games at Notre Dame?,"Football gameday traditions During home games, activities occur all around campus and different dorms decorate their halls with a traditional item (e.g. Zahm House's two-story banner)."
1,What is displayed at Zahm House for football home games at Notre Dame?,"The band entire will play a concert at the steps of Bond Hall, from where they will march into Notre Dame Stadium, leading fans and students alike across campus to the game."
0,What occurs at midnight preceding a football home game at Notre Dame?,Traditional activities begin at the stroke of midnight with the Drummers' Circle.
1,What occurs at midnight preceding a football home game at Notre Dame?,"Later that day, the trumpet section will play the Notre Dame Victory March and the Notre Dame Alma Mater under the dome."
0,What songs does the trumpet section of the Band of the Fighting Irish play preceding home football games?,"Later that day, the trumpet section will play the Notre Dame Victory March and the Notre Dame Alma Mater under the dome."
1,What songs does the trumpet section of the Band of the Fighting Irish play preceding home football games?,This tradition involves the drum line of the Band of the Fighting Irish and ushers in the rest of the festivities that will continue the rest of the gameday Saturday.
0,On what day do Notre Dame home football games occur?,This tradition involves the drum line of the Band of the Fighting Irish and ushers in the rest of the festivities that will continue the rest of the gameday Saturday.
1,On what day do Notre Dame home football games occur?,"Later that day, the trumpet section will play the Notre Dame Victory March and the Notre Dame Alma Mater under the dome."
0,How many wins does the Notre Dame men's basketball team have?,"The men's basketball team has over 1,600 wins, one of only 12 schools who have reached that mark, and have appeared in 28 NCAA tournaments."
1,How many wins does the Notre Dame men's basketball team have?,"Although the team has never won the NCAA Tournament, they were named by the Helms Athletic Foundation as national champions twice."
0,How many NCAA tournaments did the Notre Dame men's basketball team take part in?,"The men's basketball team has over 1,600 wins, one of only 12 schools who have reached that mark, and have appeared in 28 NCAA tournaments."
1,How many NCAA tournaments did the Notre Dame men's basketball team take part in?,"Although the team has never won the NCAA Tournament, they were named by the Helms Athletic Foundation as national champions twice."
0,Who was the Notre Dame men's basketball coach in 2014?,"The team is coached by Mike Brey, who, as of the 2014–15 season, his fifteenth at Notre Dame, has achieved a 332-165 record."
1,Who was the Notre Dame men's basketball coach in 2014?,"The men's basketball team has over 1,600 wins, one of only 12 schools who have reached that mark, and have appeared in 28 NCAA tournaments."
0,Who wrote the original lyrics to the Notre Dame Victory March?,"The Rev. Michael J. Shea, a 1904 graduate, wrote the music, and his brother, John F. Shea, who earned degrees in 1906 and 1908, wrote the original lyrics."
1,Who wrote the original lyrics to the Notre Dame Victory March?,"The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame."
0,In what year did Michael J. Shea graduate from Notre Dame?,"The Rev. Michael J. Shea, a 1904 graduate, wrote the music, and his brother, John F. Shea, who earned degrees in 1906 and 1908, wrote the original lyrics."
1,In what year did Michael J. Shea graduate from Notre Dame?,"The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame."
0,"Who is responsible for writing the music for ""Notre Dame Victory March?""","The Rev. Michael J. Shea, a 1904 graduate, wrote the music, and his brother, John F. Shea, who earned degrees in 1906 and 1908, wrote the original lyrics."
1,"Who is responsible for writing the music for ""Notre Dame Victory March?""","The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame."
0,"In what year did ""Notre Dame Victory March"" get copyrighted?",The lyrics were revised in the 1920s; it first appeared under the copyright of the University of Notre Dame in 1928.
1,"In what year did ""Notre Dame Victory March"" get copyrighted?","The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame."
0,"To where are the loyal sons in ""Notre Dame Fight Song"" marching?","While her loyal sons are marching, onward to victory!"""
1,"To where are the loyal sons in ""Notre Dame Fight Song"" marching?","The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame."
0,"In what film did a parody of the ""Win one for the Gipper"" speech appear?",This scene was parodied in the movie Airplane!
1,"In what film did a parody of the ""Win one for the Gipper"" speech appear?","In the film Knute Rockne, All American, Knute Rockne (played by Pat O'Brien) delivers the famous ""Win one for the Gipper"" speech, at which point the background music swells with the ""Notre Dame Victory March""."
0,Which Secretary of State attended Notre Dame?,"Alumni working in political fields include state governors, members of the United States Congress, and former United States Secretary of State Condoleezza Rice."
1,Which Secretary of State attended Notre Dame?,"A number of university heads are alumni, including Notre Dame's current president, the Rev. John Jenkins."
0,Mariel Zagunis is notable for winning what?,"With the university having high profile sports teams itself, a number of alumni went on to become involved in athletics outside the university, including professional baseball, basketball, football, and ice hockey players, such as Joe Theismann, Joe Montana, Tim Brown, Ross Browner, Rocket Ismail, Ruth Riley, Jeff Samardzija, Jerome Bettis, Brett Lebda, Olympic gold medalist Mariel Zagunis, professional boxer Mike Lee, former football coaches such as Charlie Weis, Frank Leahy and Knute Rockne, and Basketball Hall of Famers Austin Carr and Adrian Dantley."
1,Mariel Zagunis is notable for winning what?,A notable alumnus of the College of Science is Medicine Nobel Prize winner Eric F. Wieschaus.
0,Which notable astronaut is known to have attended Notre Dame?,"Other notable alumni include prominent businessman Edward J. DeBartolo, Jr. and astronaut Jim Wetherbee."
1,Which notable astronaut is known to have attended Notre Dame?,"A number of university heads are alumni, including Notre Dame's current president, the Rev. John Jenkins."
0,When did Beyonce start becoming popular?,"Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child."
1,When did Beyonce start becoming popular?,"Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time."
0,When did Beyonce leave Destiny's Child and become a solo singer?,"Their hiatus saw the release of Beyoncé's debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy""."
1,When did Beyonce leave Destiny's Child and become a solo singer?,"Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child."
0,In what city did Beyonce grow up?,"Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child."
1,In what city did Beyonce grow up?,"Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time."
0,On what date was Beyonce born?,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress."
1,On what date was Beyonce born?,"Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child."
0,What is Beyonce's full name?,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress."
1,What is Beyonce's full name?,"Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time."
0,"After her second solo album, what other entertainment venture did Beyonce explore?","Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009)."
1,"After her second solo album, what other entertainment venture did Beyonce explore?","Beyoncé took a hiatus from music in 2010 and took over management of her career; her fourth album 4 (2011) was subsequently mellower in tone, exploring 1970s funk, 1980s pop, and 1990s soul."
0,For what movie did Beyonce receive  her first Golden Globe nomination?,"Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009)."
1,For what movie did Beyonce receive  her first Golden Globe nomination?,"Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies"
0,When did Destiny's Child end their group act?,"Following the disbandment of Destiny's Child in June 2005, she released her second solo album, B'Day (2006), which contained hits ""Déjà Vu"", ""Irreplaceable"", and ""Beautiful Liar""."
1,When did Destiny's Child end their group act?,"Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies"
0,What was the name of Beyoncé's second solo album?,"Following the disbandment of Destiny's Child in June 2005, she released her second solo album, B'Day (2006), which contained hits ""Déjà Vu"", ""Irreplaceable"", and ""Beautiful Liar""."
1,What was the name of Beyoncé's second solo album?,"Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies"
0,"What was Beyoncé's first acting job, in 2006?","Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009)."
1,"What was Beyoncé's first acting job, in 2006?","Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies"
0,"In her music, what are some recurring elements in them?","A self-described ""modern-day feminist"", Beyoncé creates songs that are often characterized by themes of love, relationships, and monogamy, as well as female sexuality and empowerment."
1,"In her music, what are some recurring elements in them?","Throughout a career spanning 19 years, she has sold over 118 million records as a solo artist, and a further 60 million with Destiny's Child, making her one of the best-selling music artists of all time."
0,What race was Beyonce's father?,"Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry)."
1,What race was Beyonce's father?,Beyoncé's name is a tribute to her mother's maiden name.
0,Beyonce's childhood home believed in what religion?,She was raised in a Methodist household.
1,Beyonce's childhood home believed in what religion?,Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child.
0,Beyonce's father worked as a sales manager for what company?,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager."
1,Beyonce's father worked as a sales manager for what company?,Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child.
0,Beyonce's mother worked in what industry?,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager."
1,Beyonce's mother worked in what industry?,Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child.
0,What company did Beyoncé's father work for when she was a child?,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager."
1,What company did Beyoncé's father work for when she was a child?,Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child.
0,What did Beyoncé's mother own when Beyoncé was a child?,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager."
1,What did Beyoncé's mother own when Beyoncé was a child?,Beyoncé's name is a tribute to her mother's maiden name.
0,What town did Beyonce go to school in?,"Beyoncé attended St. Mary's Elementary School in Fredericksburg, Texas, where she enrolled in dance classes."
1,What town did Beyonce go to school in?,"In fall of 1990, Beyoncé enrolled in Parker Elementary School, a music magnet school in Houston, where she would perform with the school's choir."
0,Which of her teachers discovered Beyonce's musical talent?,"Her singing talent was discovered when dance instructor Darlette Johnson began humming a song and she finished it, able to hit the high-pitched notes."
1,Which of her teachers discovered Beyonce's musical talent?,"Beyoncé's interest in music and performing continued after winning a school talent show at age seven, singing John Lennon's ""Imagine"" to beat 15/16-year-olds."
0,What city was Beyoncé's elementary school located in?,"Beyoncé attended St. Mary's Elementary School in Fredericksburg, Texas, where she enrolled in dance classes."
1,What city was Beyoncé's elementary school located in?,"In fall of 1990, Beyoncé enrolled in Parker Elementary School, a music magnet school in Houston, where she would perform with the school's choir."
0,What choir did Beyoncé sing in for two years?,Beyoncé was also a member of the choir at St. John's United Methodist Church as a soloist for two years.
1,What choir did Beyoncé sing in for two years?,"Beyoncé's interest in music and performing continued after winning a school talent show at age seven, singing John Lennon's ""Imagine"" to beat 15/16-year-olds."
0,"In 1995, who decided to manage the girls singing group?",In 1995 Beyoncé's father resigned from his job to manage the group.
1,"In 1995, who decided to manage the girls singing group?","They were placed into a group with three other girls as Girl's Tyme, and rapped and danced on the talent show circuit in Houston."
0,How old was Beyoncé when she met LaTavia Roberson?,"At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition for an all-girl entertainment group."
1,How old was Beyoncé when she met LaTavia Roberson?,"Girl's Tyme failed to win, and Beyoncé later said the song they performed was not good."
0,Who placed Girl's Tyme in Star Search?,"After seeing the group, R&B producer Arne Frager brought them to his Northern California studio and placed them in Star Search, the largest talent show on national TV at the time."
1,Who placed Girl's Tyme in Star Search?,"They were placed into a group with three other girls as Girl's Tyme, and rapped and danced on the talent show circuit in Houston."
0,"Who signed the girl group on October 5, 1995?","On October 5, 1995, Dwayne Wiggins's Grass Roots Entertainment signed the group."
1,"Who signed the girl group on October 5, 1995?","In 1996, the girls began recording their debut album under an agreement with Sony Music, the Knowles family reunited, and shortly after, the group got a contract with Columbia Records."
0,"For which song, did Destiny's Child take home the grammy award for best R&B performance?","The record features some of the group's most widely known songs such as ""Bills, Bills, Bills"", the group's first number-one single, ""Jumpin' Jumpin'"" and ""Say My Name"", which became their most successful song at the time, and would remain one of their signature songs. """
1,"For which song, did Destiny's Child take home the grammy award for best R&B performance?","Say My Name"" won the Best R&B Performance by a Duo or Group with Vocals and the Best R&B Song at the 43rd Annual Grammy Awards."
0,What event occured after she was publicly criticized?,Her long-standing boyfriend left her at this time.
1,What event occured after she was publicly criticized?,Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously.
0,Who supported Beyonce through her depression?,Beyoncé would later speak of her mother as the person who helped her fight it.
1,Who supported Beyonce through her depression?,Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously.
0,What event caused Beyonce's depression?,"Beyoncé experienced depression following the split with Luckett and Roberson after being publicly blamed by the media, critics, and blogs for its cause."
1,What event caused Beyonce's depression?,Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously.
0,How long was Beyonce depressed?,"The depression was so severe it lasted for a couple of years, during which she occasionally kept herself in her bedroom for days and refused to eat anything."
1,How long was Beyonce depressed?,Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously.
0,Who helped Beyonce fight her depression the most?,Beyoncé would later speak of her mother as the person who helped her fight it.
1,Who helped Beyonce fight her depression the most?,Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously.
0,Who helped Beyoncé overcome her depression during the years following the Destiny's Child split?,Beyoncé would later speak of her mother as the person who helped her fight it.
1,Who helped Beyoncé overcome her depression during the years following the Destiny's Child split?,Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously.
0,Which newest member was removed from Destiny's Child?,LeToya Luckett and Roberson became unhappy with Mathew's managing of the band and eventually were replaced by Farrah Franklin and Michelle Williams.
1,Which newest member was removed from Destiny's Child?,Beyoncé would later speak of her mother as the person who helped her fight it.
0,"How many weeks did their single ""Independent Women Part I"" stay on top?","It became their best-charting single, topping the U.S. Billboard Hot 100 chart for eleven consecutive weeks."
1,"How many weeks did their single ""Independent Women Part I"" stay on top?","The remaining band members recorded ""Independent Women Part I"", which appeared on the soundtrack to the 2000 film, Charlie's Angels."
0,"Their third album, Survivor, sold how many during its first week?","The album debuted at number one on the U.S. Billboard 200, with first-week sales of 663,000 copies sold."
1,"Their third album, Survivor, sold how many during its first week?","When the third album Survivor was released in May 2001, Luckett and Roberson filed a lawsuit claiming that the songs were aimed at them."
0,Which other song from the soundtrack did better in the charts?,"Another of Beyoncé's contributions to the soundtrack, ""Summertime"", fared better on the US charts."
1,Which other song from the soundtrack did better in the charts?,"Beyoncé released ""Work It Out"" as the lead single from its soundtrack album which entered the top ten in the UK, Norway, and Belgium."
0,"What large amount did the movie ""Goldmember"" gross?","In July 2002, Beyoncé continued her acting career playing Foxxy Cleopatra alongside Mike Myers in the comedy film, Austin Powers in Goldmember, which spent its first weekend atop the US box office and grossed $73 million."
1,"What large amount did the movie ""Goldmember"" gross?","The film received mixed reviews from critics but grossed $30 million in the U.S. Beyoncé released ""Fighting Temptation"" as the lead single from the film's soundtrack album, with Missy Elliott, MC Lyte, and Free which was also used to promote the film."
0,What song was the lead single from the film's sound track?,"In 2003, Beyoncé starred opposite Cuba Gooding, Jr., in the musical comedy The Fighting Temptations as Lilly, a single mother whom Gooding's character falls in love with."
1,What song was the lead single from the film's sound track?,"The film received mixed reviews from critics but grossed $30 million in the U.S. Beyoncé released ""Fighting Temptation"" as the lead single from the film's soundtrack album, with Missy Elliott, MC Lyte, and Free which was also used to promote the film."
0,What song did Beyoncé release as the lead single from The Fighting Tempations?,"In 2003, Beyoncé starred opposite Cuba Gooding, Jr., in the musical comedy The Fighting Temptations as Lilly, a single mother whom Gooding's character falls in love with."
1,What song did Beyoncé release as the lead single from The Fighting Tempations?,"Beyoncé released ""Work It Out"" as the lead single from its soundtrack album which entered the top ten in the UK, Norway, and Belgium."
0,"How many has ""Dangerously in Love"" sould worldwide since its debut?","The album sold 317,000 copies in its first week, debuted atop the Billboard 200, and has since sold 11 million copies worldwide."
1,"How many has ""Dangerously in Love"" sould worldwide since its debut?","The album earned Beyoncé a then record-tying five awards at the 46th Annual Grammy Awards; Best Contemporary R&B Album, Best Female R&B Vocal Performance for ""Dangerously in Love 2"", Best R&B Song and Best Rap/Sung Collaboration for ""Crazy in Love"", and Best R&B Performance by a Duo or Group with Vocals for ""The Closer I Get to You"" with Luther Vandross."
0,How many top five singles came from her first album?,"Beyoncé's first solo recording was a feature on Jay Z's ""'03 Bonnie & Clyde"" that was released in October 2002, peaking at number four on the U.S. Billboard Hot 100 chart."
1,How many top five singles came from her first album?,"The album's lead single, ""Crazy in Love"", featuring Jay Z, became Beyoncé's first number-one single as a solo artist in the US."
0,"The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?","Beyoncé's first solo recording was a feature on Jay Z's ""'03 Bonnie & Clyde"" that was released in October 2002, peaking at number four on the U.S. Billboard Hot 100 chart."
1,"The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?","The album earned Beyoncé a then record-tying five awards at the 46th Annual Grammy Awards; Best Contemporary R&B Album, Best Female R&B Vocal Performance for ""Dangerously in Love 2"", Best R&B Song and Best Rap/Sung Collaboration for ""Crazy in Love"", and Best R&B Performance by a Duo or Group with Vocals for ""The Closer I Get to You"" with Luther Vandross."
0,How many awards did Beyoncé win at the 46th Grammy's Awards?,both reached the top-five.
1,How many awards did Beyoncé win at the 46th Grammy's Awards?,"The album earned Beyoncé a then record-tying five awards at the 46th Annual Grammy Awards; Best Contemporary R&B Album, Best Female R&B Vocal Performance for ""Dangerously in Love 2"", Best R&B Song and Best Rap/Sung Collaboration for ""Crazy in Love"", and Best R&B Performance by a Duo or Group with Vocals for ""The Closer I Get to You"" with Luther Vandross."
0,Destiny's Child got a star on the Hollywood Walk of Fame in what year?,"'s on October 25, 2005, in the US and accepted a star on the Hollywood Walk of Fame in March 2006."
1,Destiny's Child got a star on the Hollywood Walk of Fame in what year?,"Destiny's Child embarked on a worldwide concert tour, Destiny Fulfilled... and Lovin' It and during the last stop of their European tour, in Barcelona on June 11, 2005, Rowland announced that Destiny's Child would disband following the North American leg of the tour."
0,When did Destiny's Child get their star on the Hollywood Walk of Fame?,"'s on October 25, 2005, in the US and accepted a star on the Hollywood Walk of Fame in March 2006."
1,When did Destiny's Child get their star on the Hollywood Walk of Fame?,"However, this was put on hold so she could concentrate on recording Destiny Fulfilled, the final studio album by Destiny's Child."
0,What was the name of Beyoncé's European start that started in November 2003?,"In November 2003, she embarked on the Dangerously in Love Tour in Europe and later toured alongside Missy Elliott and Alicia Keys for the Verizon Ladies First Tour in North America."
1,What was the name of Beyoncé's European start that started in November 2003?,"Destiny's Child embarked on a worldwide concert tour, Destiny Fulfilled... and Lovin' It and during the last stop of their European tour, in Barcelona on June 11, 2005, Rowland announced that Destiny's Child would disband following the North American leg of the tour."
0,"What major event did Beyoncé perform at on February 1, 2004?","On February 1, 2004, Beyoncé performed the American national anthem at Super Bowl XXXVIII, at the Reliant Stadium in Houston, Texas."
1,"What major event did Beyoncé perform at on February 1, 2004?","'s on October 25, 2005, in the US and accepted a star on the Hollywood Walk of Fame in March 2006."
0,What is the name of the final studio album from Destiny's Child?,"Destiny's Child embarked on a worldwide concert tour, Destiny Fulfilled... and Lovin' It and during the last stop of their European tour, in Barcelona on June 11, 2005, Rowland announced that Destiny's Child would disband following the North American leg of the tour."
1,What is the name of the final studio album from Destiny's Child?,"However, this was put on hold so she could concentrate on recording Destiny Fulfilled, the final studio album by Destiny's Child."
0,How many albums did Beyonce sell in the first week when she released her second album?,"It sold 541,000 copies in its first week and debuted atop the Billboard 200, becoming Beyoncé's second consecutive number-one album in the United States."
1,How many albums did Beyonce sell in the first week when she released her second album?,"Beyoncé's second solo album B'Day was released on September 5, 2006, in the US, to coincide with her twenty-fifth birthday."
0,The lead single from the album was which song?,"The album's lead single ""Déjà Vu"", featuring Jay Z, reached the top five on the Billboard Hot 100 chart."
1,The lead single from the album was which song?,"It sold 541,000 copies in its first week and debuted atop the Billboard 200, becoming Beyoncé's second consecutive number-one album in the United States."
0,"How many countries did her song ""Irreplaceable"" get number one status in?","The album's lead single ""Déjà Vu"", featuring Jay Z, reached the top five on the Billboard Hot 100 chart."
1,"How many countries did her song ""Irreplaceable"" get number one status in?","B'Day also produced three other singles; ""Ring the Alarm"", ""Get Me Bodied"", and ""Green Light"" (released in the United Kingdom only)."
0,How many singles did her second album produce?,"The album's lead single ""Déjà Vu"", featuring Jay Z, reached the top five on the Billboard Hot 100 chart."
1,How many singles did her second album produce?,"Beyoncé's second solo album B'Day was released on September 5, 2006, in the US, to coincide with her twenty-fifth birthday."
0,Which single from B'Day was only released in the U.K.?,"B'Day also produced three other singles; ""Ring the Alarm"", ""Get Me Bodied"", and ""Green Light"" (released in the United Kingdom only)."
1,Which single from B'Day was only released in the U.K.?,"It sold 541,000 copies in its first week and debuted atop the Billboard 200, becoming Beyoncé's second consecutive number-one album in the United States."
0,Her second movie Beyonce did was what film?,"Her second film Dreamgirls, the film version of the 1981 Broadway musical loosely based on The Supremes, received acclaim from critics and grossed $154 million internationally."
1,Her second movie Beyonce did was what film?,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide."
0,"The single, ""Listen"" was featured in which movie?","Her second film Dreamgirls, the film version of the 1981 Broadway musical loosely based on The Supremes, received acclaim from critics and grossed $154 million internationally."
1,"The single, ""Listen"" was featured in which movie?","To promote the film, Beyoncé released ""Listen"" as the lead single from the soundtrack album."
0,Beyonce's first world tour was when?,"In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1]"
1,Beyonce's first world tour was when?,Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest.
0,How much money did Beyonce's tour make in 2007?,"In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1]"
1,How much money did Beyonce's tour make in 2007?,Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest.
0,How many millions of dollars did ''The Pink Panther'' gross world-wide?,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide."
1,How many millions of dollars did ''The Pink Panther'' gross world-wide?,"At the same time, B'Day was re-released with five additional songs, including her duet with Shakira ""Beautiful Liar""."
0,What did Beyonce call her first concert tour?,"In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1]"
1,What did Beyonce call her first concert tour?,Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest.
0,Which film did Beyoncé star with Steve Martin in?,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide."
1,Which film did Beyoncé star with Steve Martin in?,"In it, she starred opposite Jennifer Hudson, Jamie Foxx, and Eddie Murphy playing a pop singer based on Diana Ross."
0,What was the name of Beyoncé's first international tour?,"In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1]"
1,What was the name of Beyoncé's first international tour?,Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest.
0,"Her third album, ""I am...Sasha Fierce"" was released when?","Sasha Fierce was released on November 18, 2008 in the United States."
1,"Her third album, ""I am...Sasha Fierce"" was released when?","On April 4, 2008, Beyoncé married Jay Z. She publicly revealed their marriage in a video montage at the listening party for her third studio album, I Am..."
0,"In 2009, Beyonce started her second world tour and grossed how much money?","World Tour, her second headlining worldwide concert tour, consisting of 108 shows, grossing $119.5 million."
1,"In 2009, Beyonce started her second world tour and grossed how much money?","On April 4, 2008, Beyoncé married Jay Z. She publicly revealed their marriage in a video montage at the listening party for her third studio album, I Am..."
0,When did Beyonce begin her second world tour?,"In March 2009, Beyoncé embarked on the I Am..."
1,When did Beyonce begin her second world tour?,"The album formally introduces Beyoncé's alter ego Sasha Fierce, conceived during the making of her 2003 single ""Crazy in Love"", selling 482,000 copies in its first week, debuting atop the Billboard 200, and giving Beyoncé her third consecutive number-one album in the US."
0,Who beat out Beyonce for Best Female Video ?,"pop singer Taylor Swift's ""You Belong with Me"", led to Kanye West interrupting the ceremony and Beyoncé improvising a re-presentation of Swift's award during her own acceptance speech."
1,Who beat out Beyonce for Best Female Video ?,"Its failure to win the Best Female Video category, which went to American country"
0,How much did the second world tour make in dollars?,"World Tour, her second headlining worldwide concert tour, consisting of 108 shows, grossing $119.5 million."
1,How much did the second world tour make in dollars?,"Achieving the accomplishment of becoming her longest-running Hot 100 single in her career, ""Halo""'s success in the US helped Beyoncé attain more top-ten singles on the list than any other woman during the 2000s."
